;Ts_01_V4;Ts_02_V4;Ts_03_V4;Ts_04_V4;Ts_05_V4;Ts_06_V4;Ts_07_V4;Ts_08_V4;Ts_09_V4;Ts_10_V4;Ts_11_V4;Ts_12_V4;Ts_13_V4;Ts_14_V4;Ts_15_V4;Ts_16_V4;Ts_17_V4;Ts_18_V4;Ts_19_V4;Ts_20_V4;Ts_21_V4;Ts_22_V4;Ts_23_V4;Ts_24_V4;Ts_25_V4;Ts_26_V4;Ts_27_V4;Ts_28_V4;Ts_29_V4;Ts_30_V4;Ts_31_V4;Ts_32_V4;Ts_33_V4;Ts_34_V4;Ts_35_V4;Ts_36_V4;Ts_37_V4;main_01_V1;main_02_V1;main_03_V1;main_04_V1;main_05_V1;main_06_V1;main_07_V1;main_08_V1;main_09_V1;main_10_V1;main_11_V1;main_12_V1;main_13_V1;main_14_V1;main_15_V1;main_16_V1;main_17_V1;main_18_V1;main_19_V1;main_20_V1;main_21_V1;main_22_V1;main_23_V1;main_24_V1;main_25_V1;main_26_V1;main_27_V1;main_28_V1;main_29_V1;main_30_V1;main_31_V1;main_32_V1;main_33_V1
Ts_35_V4;-0.944518184880992;-0.770053567761783;NA;NA;NA;NA;NA;NA;-0.613865177265161;NA;NA;NA;-0.614070347554229;NA;-0.71856411988018;NA;NA;0.666177715718819;NA;-0.869909776901285;NA;-0.825696356736605;NA;NA;NA;NA;0.577524247977821;NA;0.804084232582246;0.897736243732971;0.82360408530913;0.985101466166109;0.601091077070888;0.543523026923496;1;NA;NA;0.907739473856949;NA;0.974392652240445;NA;0.58969851380175;-0.576482109932447;-0.591450617895916;0.987002947332538;NA;-0.913170671278266;NA;-0.582475588520773;0.661923922738698;0.900925783975939;-0.844106568525693;NA;0.623175937731688;-0.633104149354253;NA;-0.628928711105544;-0.940053244147072;NA;-0.815034024346858;NA;NA;NA;NA;NA;NA;-0.69672099606002;-0.553326543106059;NA;NA
Ts_36_V4;NA;NA;NA;NA;0.778471202018273;-0.675994917621341;NA;NA;0.788667295302808;0.762997119822466;0.71458949038895;NA;0.780881338412089;NA;NA;0.578503487448592;0.905877100479666;0.673301818057835;0.967480307570176;NA;NA;NA;0.632829084895343;NA;0.697364971021103;0.976172541543195;NA;NA;NA;NA;NA;NA;0.557303882974873;0.630133358745849;NA;1;0.987983202779832;NA;NA;NA;0.894560187162938;NA;NA;NA;NA;0.594100768673056;NA;NA;NA;NA;NA;NA;NA;-0.588757919405256;NA;NA;-0.538082624504993;NA;NA;NA;NA;0.925794676105383;NA;NA;NA;NA;0.720834898389247;NA;NA;0.940451978181208
Ts_37_V4;NA;NA;NA;NA;0.729448292323765;-0.57703472088826;NA;NA;0.765919123910558;0.727593339143848;0.651962105969889;NA;0.798892742788219;NA;NA;NA;0.947065376338538;0.644772494437853;0.986242485783743;NA;NA;NA;0.532038173381887;NA;0.747363600626576;0.955197029712058;NA;0.513790318117231;NA;NA;NA;NA;NA;0.528572574993482;NA;0.987983202779832;1;NA;NA;NA;0.841496042652474;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.608395703882176;NA;NA;NA;NA;NA;NA;NA;0.934627935285341;NA;NA;-0.564341896261087;NA;0.707950791533615;NA;NA;0.887710140373721
main_01_V1;-0.978583595935118;-0.881881221709826;NA;NA;NA;-0.75174127519991;NA;-0.516573750489172;NA;NA;NA;NA;NA;NA;-0.539210524935787;NA;NA;0.895759899942324;NA;-0.811362295843286;-0.580581573545662;-0.632013087864649;0.732348682153257;NA;NA;NA;NA;NA;0.937608131231718;0.884271544353486;0.901345874869646;0.921613021625409;0.802098089845089;0.779654612900609;0.907739473856949;NA;NA;1;NA;0.941924637231352;NA;0.637317219672178;-0.5844747575979;-0.633010137352179;0.8678625226831;0.691343184407139;-0.75402023715073;NA;-0.613961281808841;0.669357675304916;0.71049789660525;-0.746588599950416;NA;NA;-0.562505202207607;NA;-0.817885301071772;-0.7836600976222;NA;-0.676036920039377;0.515902218462348;NA;NA;-0.513227190486335;NA;-0.543683318780163;NA;NA;NA;NA
main_02_V1;NA;0.642512708951085;NA;NA;-0.527778214993749;NA;-0.623709322197857;NA;NA;-0.629292342051244;-0.501343021804666;-0.786219635199231;NA;-0.725131897179754;NA;NA;-0.540258849114768;-0.507423768943259;NA;0.635865443984453;0.805239792118492;NA;NA;0.545641980807494;NA;NA;0.685747194088103;-0.65412627307053;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;0.789978389396174;NA;0.537413912795654;NA;0.650749830359186;0.890181993578694;NA;-0.620595005905338;NA;NA;NA;NA;NA;NA;-0.580587008928945;NA;NA;NA;NA;NA;NA;NA;NA
main_03_V1;-0.936336275981833;-0.790539853032107;NA;NA;NA;-0.661930874795675;NA;NA;NA;NA;NA;NA;-0.516995549522781;NA;-0.556384683270226;NA;NA;0.737434971313904;NA;-0.805867802383953;NA;-0.748812327099604;0.656855786543793;NA;NA;NA;0.652910549804191;NA;0.797741326538264;0.964265718977527;0.927738693230004;0.941115511789818;0.756973451992951;0.708484211591678;0.974392652240445;NA;NA;0.941924637231352;NA;1;NA;0.61647947692747;-0.511327777514297;-0.744507443836682;0.932547589577897;0.643236602449057;-0.878373813373936;NA;-0.607125655067872;0.758035360086025;0.838312630026062;-0.750989680357416;NA;0.543472650598466;-0.716892608429524;NA;-0.741283587750506;-0.908122580570824;NA;-0.714386177783307;0.513248520138487;NA;NA;NA;NA;NA;-0.569417550270138;NA;NA;NA
main_04_V1;NA;NA;NA;NA;0.601239122767056;-0.65313785487666;-0.622225919244138;NA;0.825808229206265;0.530695140491198;0.550567758712864;NA;0.819491039896179;NA;NA;0.651592701853848;0.687850279345031;NA;0.867847413146962;NA;NA;0.55698359009246;0.580589337473868;NA;0.618713351892193;0.862042024389965;NA;NA;NA;NA;NA;NA;0.535033146879846;0.622160821071486;NA;0.894560187162938;0.841496042652474;NA;NA;NA;1;NA;NA;NA;NA;0.689829896609134;NA;NA;NA;NA;NA;NA;NA;-0.75020494516157;NA;NA;-0.601293252215417;NA;-0.591682340291865;NA;NA;0.700605689774383;NA;-0.553531560724784;NA;-0.52451297977305;0.74993216249293;NA;NA;0.842125323413452
main_05_V1;-0.556588579214434;NA;-0.735546694844604;NA;NA;NA;-0.82451711823692;-0.980940269857955;NA;NA;NA;-0.785811616015094;NA;-0.927267962071458;-0.504589596432367;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.69165128960147;NA;0.810677139104327;NA;0.68407086600936;0.711931645103964;0.516945272100445;0.615914925640407;NA;NA;0.58969851380175;NA;NA;0.637317219672178;NA;0.61647947692747;NA;1;-0.894925996153083;NA;NA;0.527717938518658;-0.774569014652749;NA;-0.998892156214005;0.858789061801063;0.736613520648347;NA;0.642718385077078;NA;-0.785200468042207;NA;-0.858331727598973;NA;NA;-0.774329105812305;NA;NA;-0.644330523205219;-0.945993066651473;NA;-0.931813812578688;NA;-0.824187387988838;-0.836545676377225;NA
main_06_V1;0.580080712160864;NA;0.749826480217481;0.583304754983169;NA;NA;0.679265905131008;0.914829518960717;NA;NA;NA;0.64535926674827;NA;0.696754340410795;0.771012961278358;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.772827157265976;NA;-0.523553330044018;-0.605593423112083;-0.748839843640455;-0.507026060610788;NA;-0.662906523458468;NA;NA;-0.576482109932447;NA;NA;-0.5844747575979;NA;-0.511327777514297;NA;-0.894925996153083;1;NA;-0.537951012691092;NA;0.723138885219782;NA;0.888893109121754;-0.573314091559963;-0.73705985214518;NA;-0.508960938145505;NA;NA;-0.625619131669494;0.644605164901033;NA;NA;0.893966214049521;NA;NA;0.812418060831797;0.851824436684568;0.591613193348987;0.892732668000799;NA;0.940300693844491;0.916800659207676;NA
main_07_V1;0.531627867794099;0.51516131823015;NA;-0.651356246595333;NA;0.824322939831443;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.790892631075847;NA;-0.550447827578951;NA;NA;NA;NA;-0.833441352361069;0.586581996217838;NA;NA;-0.694504324755988;NA;NA;-0.840937596262459;-0.903653604533034;NA;-0.887115948158032;-0.854676711778279;-0.591450617895916;NA;NA;-0.633010137352179;NA;-0.744507443836682;NA;NA;NA;1;NA;-0.868923919334783;0.520688223589875;-0.67812544268925;NA;-0.76842663790685;NA;NA;NA;NA;0.766044176248579;0.741855556643763;0.671290045313088;0.609395574119894;0.870423458541923;NA;-0.694317186042621;NA;NA;NA;-0.607821576849525;NA;NA;NA;NA;NA
main_08_V1;-0.935542982871175;-0.785483256043166;NA;NA;NA;NA;NA;NA;-0.662180029346209;NA;NA;NA;-0.660930372957112;NA;-0.773179005769437;NA;NA;0.640642514431494;NA;-0.923939468516509;NA;-0.889546902230679;NA;NA;NA;NA;NA;NA;0.781519638404632;0.817798229651778;0.750656328530649;0.982116452608028;0.511710818156258;NA;0.987002947332538;NA;NA;0.8678625226831;NA;0.932547589577897;NA;NA;-0.537951012691092;NA;1;NA;-0.871468094879994;NA;NA;0.536124182987004;0.87647454541301;-0.913708624467437;NA;0.693701415896986;-0.51383587700995;NA;-0.510906072886377;-0.956343980781861;NA;-0.809527626139668;NA;NA;NA;NA;NA;NA;-0.729837069714215;-0.529864421870236;NA;NA
main_09_V1;-0.536856018169996;-0.533161528142868;NA;NA;0.550925503597615;-0.960943220924868;NA;NA;NA;0.512888859776684;0.591099817266364;NA;NA;-0.552076644216765;NA;0.860323531826576;NA;0.713049833491089;NA;NA;NA;NA;0.924785647287717;NA;NA;0.55143785690278;0.607197174114295;NA;0.526899538131947;0.758017827617735;0.858989137509308;NA;0.953835635867573;0.971953778344015;NA;0.594100768673056;NA;0.691343184407139;NA;0.643236602449057;0.689829896609134;0.527717938518658;NA;-0.868923919334783;NA;1;NA;NA;-0.510180052858528;0.760502099957466;NA;NA;NA;NA;-0.664170231462651;-0.620278930910669;-0.87216409163153;NA;-0.890393073759156;NA;0.584197530782666;NA;NA;-0.52051501140048;NA;NA;NA;NA;NA;0.747702809935587
main_10_V1;0.771255359665393;NA;NA;NA;NA;NA;NA;0.663637020378111;0.725005892492407;NA;NA;0.696323807165687;0.634886130775401;0.676758811873223;0.742388944298463;NA;NA;NA;NA;0.619036373673624;NA;0.624592060273657;NA;NA;NA;NA;-0.793239854707646;NA;-0.67252341691589;-0.875701415221496;-0.680914659425355;-0.888992686586236;NA;NA;-0.913170671278266;NA;NA;-0.75402023715073;NA;-0.878373813373936;NA;-0.774569014652749;0.723138885219782;0.520688223589875;-0.871468094879994;NA;1;NA;0.782039784720321;-0.801266522806271;-0.992054706236226;0.612480878675139;NA;NA;0.80845837252649;NA;0.643599814109976;0.791488186157384;NA;0.909186984348943;NA;NA;NA;0.533562022607864;NA;0.530995678729536;0.806328334586192;0.777068479023113;NA;NA
main_11_V1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.55388188723882;NA;-0.533210479332208;NA;NA;-0.658220274656757;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.725578658659312;-0.872693443373033;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.789978389396174;NA;NA;NA;NA;-0.67812544268925;NA;NA;NA;1;NA;0.612812536035444;NA;NA;0.530528748196751;NA;-0.727219606987291;-0.648113822016604;NA;NA;-0.5375085314037;NA;NA;-0.529880271363572;NA;NA;0.865696780688217;NA;NA;NA;NA;NA
main_12_V1;0.534545695203063;NA;0.733089403654798;NA;NA;NA;0.823885686822926;0.979561132636453;NA;NA;NA;0.813971247416368;NA;0.938813592706166;0.503126510389604;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.663565599632474;NA;-0.828180362236393;NA;-0.655230578795792;-0.708012730026838;-0.502200383409011;-0.603970778602842;NA;NA;-0.582475588520773;NA;NA;-0.613961281808841;NA;-0.607125655067872;NA;-0.998892156214005;0.888893109121754;NA;NA;-0.510180052858528;0.782039784720321;NA;1;-0.864728549854895;-0.745372496001849;NA;-0.674396106301433;NA;0.800096766429673;NA;0.841727997148842;NA;NA;0.775726709129844;NA;NA;0.644411407980602;0.937522744452355;NA;0.919650741841472;NA;0.833242361856025;0.828251325725397;NA
main_13_V1;-0.561263800550805;NA;NA;NA;NA;-0.603993942200925;-0.619805180295369;-0.760683250311131;NA;NA;NA;-0.746892176331086;NA;-0.908279657612959;NA;NA;NA;NA;NA;NA;NA;NA;0.531248224780432;NA;NA;NA;0.967400089022368;NA;0.53162987940746;0.896934447323283;0.765535126904694;0.601963284080711;0.666135415335859;0.663903746313748;0.661923922738698;NA;NA;0.669357675304916;0.537413912795654;0.758035360086025;NA;0.858789061801063;-0.573314091559963;-0.76842663790685;0.536124182987004;0.760502099957466;-0.801266522806271;0.612812536035444;-0.864728549854895;1;0.725569296518374;NA;0.557170784710724;NA;-0.97816995942392;NA;-0.875633390605646;NA;NA;-0.583749982598681;NA;NA;NA;-0.72629771848519;NA;-0.664040976357947;NA;-0.541826041265016;NA;NA
main_14_V1;-0.751147085209429;NA;NA;NA;NA;NA;NA;-0.635012513558857;-0.788333933083809;NA;NA;-0.6848173188538;-0.675368611032155;-0.619786841437047;-0.811240795874288;NA;NA;NA;NA;-0.63515502566472;NA;-0.65021717417313;NA;NA;NA;NA;0.730927583959091;NA;0.652696192102582;0.81351902916905;0.602063474577325;0.886843516521429;NA;NA;0.900925783975939;NA;NA;0.71049789660525;NA;0.838312630026062;NA;0.736613520648347;-0.73705985214518;NA;0.87647454541301;NA;-0.992054706236226;NA;-0.745372496001849;0.725569296518374;1;-0.645332506255038;NA;0.520411484156288;-0.740814593296131;NA;-0.559968233479041;-0.787280950861235;NA;-0.939253492141713;NA;NA;NA;NA;NA;NA;-0.858060546733036;-0.812755801455428;NA;NA
main_15_V1;0.864537642829448;0.846064048731468;NA;NA;NA;NA;NA;NA;0.560625265030111;NA;NA;NA;0.584357417282215;NA;0.74888804349982;NA;NA;-0.64923268107761;NA;0.990521373757759;0.694725708468829;0.932847733553101;NA;NA;NA;NA;NA;-0.567374279419504;-0.712297763511101;-0.550156680715303;-0.564135676343874;-0.871639085915187;NA;NA;-0.844106568525693;NA;NA;-0.746588599950416;0.650749830359186;-0.750989680357416;NA;NA;NA;NA;-0.913708624467437;NA;0.612480878675139;NA;NA;NA;-0.645332506255038;1;NA;-0.729635755773128;NA;NA;NA;0.882394854810119;NA;0.639818718895805;NA;NA;NA;NA;NA;NA;0.593662300353293;NA;NA;NA
main_16_V1;NA;0.57028406561741;-0.669093896731793;-0.536764396502771;-0.77221262129905;NA;-0.716424596082098;-0.686505510648309;NA;-0.822904328205996;-0.766094098486482;-0.943320373840287;NA;-0.81033189110521;NA;NA;-0.564927982995879;NA;NA;NA;0.867217226189022;NA;NA;0.786298129380517;NA;-0.502698261993476;0.706162252675672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.890181993578694;NA;NA;0.642718385077078;-0.508960938145505;NA;NA;NA;NA;0.530528748196751;-0.674396106301433;0.557170784710724;NA;NA;1;NA;-0.622311009530672;NA;NA;NA;NA;NA;-0.698669830039088;-0.6774903812747;-0.614195014930748;-0.593698391819353;NA;-0.526187734402394;NA;-0.660658859047105;-0.56760585592529;NA
main_17_V1;NA;NA;0.721419334963239;0.71422497860391;NA;NA;0.67929409520472;NA;-0.762351842848003;NA;NA;NA;-0.925981500306562;NA;NA;NA;-0.571632491694236;NA;-0.724766482247443;-0.705734345778188;NA;-0.920265476570282;NA;NA;-0.586651939915549;-0.541128295729132;NA;NA;NA;NA;NA;0.545834583029873;NA;NA;0.623175937731688;-0.588757919405256;-0.608395703882176;NA;NA;0.543472650598466;-0.75020494516157;NA;NA;NA;0.693701415896986;NA;NA;NA;NA;NA;0.520411484156288;-0.729635755773128;NA;1;NA;NA;NA;-0.838492830154277;NA;NA;NA;NA;0.542290480053487;NA;NA;NA;-0.751623503262043;NA;0.509454287744562;NA
main_18_V1;NA;NA;NA;NA;NA;NA;0.53188143681042;0.678236598924612;NA;NA;NA;0.803357057568489;NA;0.885186083251852;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.993568644678072;NA;NA;-0.864333288009332;-0.704393745728405;-0.548859201628322;-0.570453159078629;-0.554322005167763;-0.633104149354253;NA;NA;-0.562505202207607;-0.620595005905338;-0.716892608429524;NA;-0.785200468042207;NA;0.766044176248579;-0.51383587700995;-0.664170231462651;0.80845837252649;-0.727219606987291;0.800096766429673;-0.97816995942392;-0.740814593296131;NA;-0.622311009530672;NA;1;NA;0.756722370914497;0.503158950650405;NA;0.557063796007402;NA;NA;NA;0.612366520368088;NA;0.537171569495283;NA;0.524619877117971;NA;NA
main_19_V1;NA;NA;-0.508759708268654;-0.748796836484772;-0.577059053815136;0.612522993471002;NA;NA;NA;NA;-0.651530981195339;NA;NA;NA;-0.716650653312009;-0.888433502112074;NA;NA;NA;NA;NA;NA;-0.664298179995701;0.694185458985396;NA;NA;NA;0.713085272188972;NA;NA;NA;NA;-0.613210519542001;-0.598516075413999;NA;NA;NA;NA;NA;NA;NA;NA;-0.625619131669494;0.741855556643763;NA;-0.620278930910669;NA;-0.648113822016604;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;0.902781367590784;-0.548324741342468;-0.7179550626749;NA;-0.789729069590341;NA;-0.79355719329703;NA;NA;-0.677412080739516;-0.616603111147776;NA
main_20_V1;0.692634887295556;0.516396914801635;NA;NA;NA;0.79890936519485;0.681980682462704;0.79001022349315;NA;NA;NA;NA;NA;0.781969890350976;NA;-0.506947407609183;NA;-0.700458391992252;NA;NA;NA;NA;-0.717399670847104;NA;-0.659424199117595;NA;-0.732178906539055;NA;-0.774954969730583;-0.832271074305172;-0.80282709947607;-0.631249931462564;-0.803095839649262;-0.830386060111611;-0.628928711105544;-0.538082624504993;NA;-0.817885301071772;NA;-0.741283587750506;-0.601293252215417;-0.858331727598973;0.644605164901033;0.671290045313088;-0.510906072886377;-0.87216409163153;0.643599814109976;NA;0.841727997148842;-0.875633390605646;-0.559968233479041;NA;NA;NA;0.756722370914497;NA;1;NA;0.554638042633142;0.528770867622124;NA;NA;NA;0.836941366295302;NA;0.815032030383323;NA;NA;0.589715939267523;-0.565507690744513
main_21_V1;0.852840461301223;0.771924237590232;NA;-0.586048222887496;NA;NA;NA;NA;0.667350708157896;NA;NA;NA;0.768401516724207;NA;0.605077744115722;NA;NA;-0.585498650579555;NA;0.902702888220768;0.573052925026422;0.951797285580573;NA;NA;NA;NA;NA;NA;-0.609978518412277;-0.801493646503604;-0.777531667725964;-0.892361308841498;-0.548672734715294;NA;-0.940053244147072;NA;NA;-0.7836600976222;NA;-0.908122580570824;NA;NA;NA;0.609395574119894;-0.956343980781861;NA;0.791488186157384;NA;NA;NA;-0.787280950861235;0.882394854810119;NA;-0.838492830154277;0.503158950650405;NA;NA;1;NA;0.634917698902611;-0.568066946427722;NA;NA;NA;NA;NA;0.723959962668128;NA;NA;NA
main_22_V1;NA;NA;NA;-0.616061001046552;-0.691850613411379;0.887055442842552;NA;NA;NA;-0.628463787476861;-0.751128258442953;NA;NA;NA;-0.513771849296803;-0.987653797543006;NA;-0.551107383537937;NA;NA;NA;NA;-0.902075671062481;0.698208916087883;NA;-0.53813499320641;NA;NA;NA;-0.53326854999202;-0.724998324983899;NA;-0.876517272418026;-0.879100327438187;NA;NA;NA;NA;NA;NA;-0.591682340291865;NA;NA;0.870423458541923;NA;-0.890393073759156;NA;-0.5375085314037;NA;NA;NA;NA;NA;NA;NA;0.902781367590784;0.554638042633142;NA;1;NA;-0.764002875295599;NA;-0.567918583641814;NA;-0.543377165358548;NA;NA;NA;NA;-0.722675850095141
main_23_V1;0.731782702908227;NA;NA;NA;NA;NA;NA;0.726557332406673;0.702485848935971;NA;NA;0.630624531947814;NA;0.573329437906737;0.927505909946777;NA;NA;NA;NA;0.608152142550795;NA;0.531416500337347;NA;NA;NA;NA;-0.566353347476604;-0.514891583257431;-0.74022993448481;-0.6555177138405;NA;-0.859890049901127;NA;NA;-0.815034024346858;NA;NA;-0.676036920039377;NA;-0.714386177783307;NA;-0.774329105812305;0.893966214049521;NA;-0.809527626139668;NA;0.909186984348943;NA;0.775726709129844;-0.583749982598681;-0.939253492141713;0.639818718895805;NA;NA;0.557063796007402;-0.548324741342468;0.528770867622124;0.634917698902611;NA;1;NA;NA;0.540095270202454;0.595318574966488;NA;0.637525279068177;0.763711256767077;0.925438520847994;0.644220535367327;NA
main_24_V1;NA;-0.760629093420593;0.685702179281544;0.87900492224695;0.787519913459847;-0.743027862562934;NA;NA;NA;0.803040266288048;0.855194488509542;0.505204882508685;NA;NA;NA;0.781693158071394;NA;0.702531216896993;NA;-0.566136958630189;-0.886618043093938;-0.554765794511762;0.829286838559962;-0.988633946442328;NA;NA;NA;NA;NA;NA;0.704565775505996;NA;0.768097270623357;0.722224785681546;NA;NA;NA;0.515902218462348;NA;0.513248520138487;NA;NA;NA;-0.694317186042621;NA;0.584197530782666;NA;NA;NA;NA;NA;NA;-0.698669830039088;NA;NA;-0.7179550626749;NA;-0.568066946427722;-0.764002875295599;NA;1;NA;0.804841337423304;NA;NA;NA;NA;0.527057969760771;0.566549749052561;0.610076152888719
main_25_V1;NA;NA;NA;NA;0.889316797503009;-0.558270656035999;NA;NA;0.778570284924998;0.896515929327287;0.82682749449546;0.68510960531194;0.707068255582503;NA;NA;0.519011007202132;0.962840393405631;0.658349043785147;0.878543610935887;NA;-0.6204307897847;NA;0.563071667070868;NA;NA;0.963008905068837;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.925794676105383;0.934627935285341;NA;-0.580587008928945;NA;0.700605689774383;NA;NA;NA;NA;NA;NA;-0.529880271363572;NA;NA;NA;NA;-0.6774903812747;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;0.744742847942863;NA;NA;0.898904021071655
main_26_V1;NA;NA;0.928353517208212;0.946024790118199;0.522416432852208;NA;0.75075264728076;0.771222122184984;NA;0.501643792165466;0.604717219628369;0.548260222826798;NA;0.524628617836628;NA;0.575111942938181;NA;NA;NA;NA;-0.587927440157767;NA;NA;-0.845636402353592;-0.75106286766174;NA;NA;-0.521060718612853;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.644330523205219;0.812418060831797;NA;NA;NA;NA;NA;0.644411407980602;NA;NA;NA;-0.614195014930748;0.542290480053487;NA;-0.789729069590341;NA;NA;-0.567918583641814;0.540095270202454;0.804841337423304;NA;1;0.742263066487959;0.71822121059799;0.779521175590944;NA;0.782194919157503;0.936767252822256;NA
main_27_V1;NA;NA;0.877856266453802;0.578414498640137;NA;NA;0.93764677971301;0.976084367728922;NA;NA;NA;0.656744665830433;NA;0.870619572877637;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.845589398267224;NA;-0.650035108306556;NA;-0.628357359085525;-0.516800492145989;NA;NA;NA;NA;NA;NA;NA;-0.513227190486335;NA;NA;-0.553531560724784;-0.945993066651473;0.851824436684568;NA;NA;-0.52051501140048;0.533562022607864;NA;0.937522744452355;-0.72629771848519;NA;NA;-0.593698391819353;NA;0.612366520368088;NA;0.836941366295302;NA;NA;0.595318574966488;NA;NA;0.742263066487959;1;NA;0.991203224159034;NA;0.712202956732774;0.917127594725645;NA
main_28_V1;NA;NA;0.567371506959806;0.707833157043025;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.619632062790306;NA;-0.604110494708152;NA;NA;NA;NA;NA;-0.784087608677458;NA;NA;-0.926430927569864;-0.503645497282637;NA;NA;NA;NA;NA;NA;NA;-0.564341896261087;NA;NA;NA;NA;NA;0.591613193348987;-0.607821576849525;NA;NA;NA;0.865696780688217;NA;NA;NA;NA;NA;NA;NA;-0.79355719329703;NA;NA;-0.543377165358548;NA;NA;NA;0.71822121059799;NA;1;0.515899768110162;NA;NA;0.679593239058257;NA
main_29_V1;NA;NA;0.879854734018139;0.611425894337784;NA;NA;0.901771980068618;0.968289378426858;NA;NA;NA;0.598257580109493;NA;0.809446668937279;NA;NA;NA;NA;-0.531503018000751;NA;NA;NA;NA;NA;-0.89695257048727;NA;-0.573308112159041;NA;-0.690009240699221;NA;NA;NA;NA;NA;NA;NA;NA;-0.543683318780163;NA;NA;-0.52451297977305;-0.931813812578688;0.892732668000799;NA;NA;NA;0.530995678729536;NA;0.919650741841472;-0.664040976357947;NA;NA;-0.526187734402394;NA;0.537171569495283;NA;0.815032030383323;NA;NA;0.637525279068177;NA;NA;0.779521175590944;0.991203224159034;0.515899768110162;1;NA;0.739332125383114;0.947079081194898;NA
main_30_V1;NA;NA;NA;NA;0.648335974772209;NA;NA;NA;0.991806734525505;0.572145848799061;0.575840187934843;0.570158690216026;0.918424096677358;NA;0.767677003211382;NA;0.773746264428931;NA;0.733338318191679;0.533318131621596;NA;0.71044143584785;NA;NA;NA;0.806560980326582;NA;NA;NA;-0.503889524040518;NA;-0.657618955231158;NA;NA;-0.69672099606002;0.720834898389247;0.707950791533615;NA;NA;-0.569417550270138;0.74993216249293;NA;NA;NA;-0.729837069714215;NA;0.806328334586192;NA;NA;NA;-0.858060546733036;0.593662300353293;NA;-0.751623503262043;NA;NA;NA;0.723959962668128;NA;0.763711256767077;NA;0.744742847942863;NA;NA;NA;NA;1;0.652190761883046;NA;0.652821574589247
main_31_V1;NA;NA;0.658452737431098;0.552578710170631;0.653210271901757;NA;0.57209305661878;0.838307858708918;0.604316294149427;0.593588476901009;0.663796901080438;0.785368941785547;NA;0.68801536308309;0.825530947389139;0.520084390380761;NA;NA;NA;NA;NA;NA;NA;-0.618410572902981;-0.530599705005325;NA;-0.575131437613032;NA;-0.55207719067607;NA;NA;-0.611796782488403;NA;NA;-0.553326543106059;NA;NA;NA;NA;NA;NA;-0.824187387988838;0.940300693844491;NA;-0.529864421870236;NA;0.777068479023113;NA;0.833242361856025;-0.541826041265016;-0.812755801455428;NA;-0.660658859047105;NA;0.524619877117971;-0.677412080739516;NA;NA;NA;0.925438520847994;0.527057969760771;NA;0.782194919157503;0.712202956732774;NA;0.739332125383114;0.652190761883046;1;0.810306302090291;NA
main_32_V1;NA;NA;0.944571029057123;0.81128415397955;NA;NA;0.857451276799538;0.919510590506202;NA;NA;NA;0.582947709777197;NA;0.690003919761104;0.502413415360468;NA;NA;NA;NA;NA;NA;NA;NA;-0.645470364824293;-0.889954786810273;NA;NA;-0.551796762799304;-0.573738942410855;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.836545676377225;0.916800659207676;NA;NA;NA;NA;NA;0.828251325725397;NA;NA;NA;-0.56760585592529;0.509454287744562;NA;-0.616603111147776;0.589715939267523;NA;NA;0.644220535367327;0.566549749052561;NA;0.936767252822256;0.917127594725645;0.679593239058257;0.947079081194898;NA;0.810306302090291;1;NA
main_33_V1;NA;-0.565121657274349;NA;NA;0.909754217230617;-0.846817206894985;NA;NA;0.729291920656584;0.888803183790421;0.884791008512006;NA;0.602079527572964;NA;NA;0.802348385538438;0.788478617735147;0.773813695927973;0.824316246400292;NA;-0.597286874464803;NA;0.835402411262;-0.584177658369745;NA;0.957531771043728;NA;NA;NA;NA;0.51748258570463;NA;0.756395601275695;0.804123937890583;NA;0.940451978181208;0.887710140373721;NA;NA;NA;0.842125323413452;NA;NA;NA;NA;0.747702809935587;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.565507690744513;NA;-0.722675850095141;NA;0.610076152888719;0.898904021071655;NA;NA;NA;NA;0.652821574589247;NA;NA;1
