;Ts_01_V4;Ts_02_V4;Ts_03_V4;Ts_04_V4;Ts_05_V4;Ts_06_V4;Ts_07_V4;Ts_08_V4;Ts_09_V4;Ts_10_V4;Ts_11_V4;Ts_12_V4;Ts_13_V4;Ts_14_V4;Ts_15_V4;Ts_16_V4;Ts_17_V4;Ts_18_V4;Ts_19_V4;Ts_20_V4;Ts_21_V4;Ts_22_V4;Ts_23_V4;Ts_24_V4;Ts_25_V4;Ts_26_V4;Ts_27_V4;Ts_28_V4;Ts_29_V4;Ts_30_V4;Ts_31_V4;Ts_32_V4;Ts_33_V4;Ts_34_V4;Ts_35_V4;Ts_36_V4;Ts_37_V4;main_01_V1;main_02_V1;main_03_V1;main_04_V1;main_05_V1;main_06_V1;main_07_V1;main_08_V1;main_09_V1;main_10_V1;main_11_V1;main_12_V1;main_13_V1;main_14_V1;main_15_V1;main_16_V1;main_17_V1;main_18_V1;main_19_V1;main_20_V1;main_21_V1;main_22_V1;main_23_V1;main_24_V1;main_25_V1;main_26_V1;main_27_V1;main_28_V1;main_29_V1;main_30_V1;main_31_V1;main_32_V1;main_33_V1
main_10_V1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.538748154525909;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.508156027928989;NA;NA;0.696568882760227;NA;NA;NA;0.723016042791767;0.811728031878395;0.726986598567034;NA;0.820575113606465;0.815415315566239;NA;NA;NA;NA;NA;NA;0.744587548094769;0.857142518254854;-0.568825562262712;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
main_11_V1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.509382415724109;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.589542805567153;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.54488446263601;NA;NA;NA
main_12_V1;NA;NA;NA;NA;NA;NA;0.701947003886526;NA;NA;NA;-0.540035676640645;NA;NA;0.519291926715829;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.755977691517318;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;0.900356187109198;NA;NA;NA;NA;0.828335286831135;NA;NA;NA;NA;0.733446624298709;NA;NA;NA;NA;NA;0.686923315590054;NA;NA;NA
main_13_V1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.589806978071421;NA;NA;NA;0.566653095790693;NA;0.671119796578032;NA;NA;NA;0.724582931992187;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.549475746148991;NA;NA;NA;1;NA;NA;0.755329986956228;NA;NA;NA;0.670206972731092;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
main_14_V1;NA;NA;NA;NA;NA;NA;0.598821555969542;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.735206462442335;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.900356187109198;NA;1;NA;NA;NA;NA;0.630879626543733;NA;NA;NA;NA;0.676697738572602;NA;NA;NA;NA;NA;0.683284607681902;NA;NA;NA
main_15_V1;0.55520287548584;NA;NA;NA;NA;NA;NA;-0.677679218206871;NA;NA;NA;NA;NA;NA;NA;-0.507645987383285;NA;NA;NA;0.562575522823768;0.847325883284781;NA;-0.580718918077985;NA;NA;-0.636740858676188;NA;NA;NA;NA;NA;NA;NA;0.600783311598007;NA;NA;NA;NA;NA;NA;-0.642486442994448;-0.673909548125863;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;0.510143519128757;NA;NA;NA;NA;NA;NA;NA;-0.510411178019725;-0.572732033695329;-0.682512552767269
main_16_V1;NA;-0.538436780578087;NA;NA;NA;-0.563009496094693;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.759909203949058;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.755329986956228;NA;NA;1;NA;NA;NA;0.819696426322934;NA;0.505173162924826;NA;NA;NA;-0.564356877019134;NA;NA;NA;NA;NA;NA;NA
main_17_V1;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.555800027486675;NA;NA;NA;NA;NA;NA;0.653478872968076;NA;NA;NA;NA;NA;NA;NA;NA;0.55136530312791;NA;NA;-0.609777531061134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;0.588714916575997;NA;0.749732743439098;NA;NA;NA;NA;NA
main_18_V1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.594895303938929;NA;0.649215433311263;NA;NA;NA;NA;NA;NA;NA;NA;0.652045227738983;NA;NA;NA;NA;NA;NA;NA;0.589900171656822;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.547953057287036;NA;NA;NA;NA
main_19_V1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.591741196232713;NA;NA;0.578683303129717;NA;NA;-0.554977462577564;NA;NA;NA;NA;NA;NA;NA;0.523182444413582;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.828335286831135;NA;0.630879626543733;NA;NA;NA;NA;1;NA;NA;0.50902421152088;-0.55056154289167;0.668257707141939;NA;NA;NA;NA;NA;NA;NA;0.527512511284556;NA
main_20_V1;NA;-0.577903717610192;-0.526536338964744;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.641812083191558;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.670206972731092;NA;NA;0.819696426322934;NA;NA;NA;1;NA;0.739778512137333;NA;NA;NA;-0.547131962054782;NA;NA;NA;NA;NA;NA;NA
main_21_V1;NA;NA;NA;NA;NA;NA;NA;NA;-0.625408712639244;-0.718822411194625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.552112313314791;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.695679136346361;0.59294772166401;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0.597402289637578;-0.526746164860535;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.539598742516073
main_22_V1;NA;NA;-0.544604972948211;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.561041387552172;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.505173162924826;NA;NA;0.50902421152088;0.739778512137333;0.597402289637578;1;-0.64280064233464;NA;-0.515888879539242;-0.70794582739633;NA;NA;NA;NA;NA;NA;NA
main_23_V1;0.79844631442535;NA;NA;NA;NA;NA;NA;-0.694608762873525;0.752002714573401;NA;NA;NA;NA;NA;NA;-0.575916904482957;0.651443926931258;NA;NA;NA;NA;NA;-0.50924288127601;-0.593740872387658;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.525903402966782;NA;-0.729119829206703;-0.6310838217174;-0.831947499294779;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.510143519128757;NA;NA;NA;-0.55056154289167;NA;-0.526746164860535;-0.64280064233464;1;NA;0.633835575306462;0.86668775854398;NA;NA;NA;NA;NA;NA;-0.547080123241537
main_24_V1;NA;NA;NA;NA;-0.578770246994241;NA;0.624867875118023;NA;NA;NA;NA;NA;NA;0.534422281496287;NA;0.562955885232019;-0.504126831902124;NA;NA;NA;NA;NA;0.535514903750214;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.61151655427338;NA;NA;NA;NA;NA;0.544884999057321;NA;NA;NA;NA;NA;NA;NA;NA;0.733446624298709;NA;0.676697738572602;NA;NA;NA;NA;0.668257707141939;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;0.581029263871438;0.573812426887961
main_25_V1;NA;NA;NA;-0.54287242508321;NA;NA;NA;-0.635040213612524;NA;NA;NA;NA;NA;NA;NA;NA;0.547214924171027;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.568073341060646;-0.558782650527109;NA;-0.684608468124605;-0.728415247286728;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.515888879539242;0.633835575306462;NA;1;0.592634072738798;NA;NA;0.523742061331223;0.508410106040865;NA;NA;NA
main_26_V1;0.650298252751615;0.641809338126089;0.734904153199741;NA;NA;0.598554885696199;NA;-0.553721675923373;0.659259094291279;NA;NA;NA;NA;NA;NA;NA;0.666211838549497;NA;NA;NA;NA;NA;NA;-0.683469328912364;NA;NA;NA;NA;-0.635039192464275;NA;NA;NA;NA;NA;NA;NA;NA;-0.545218058046193;NA;-0.693626589149411;NA;-0.731713175097375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.564356877019134;0.588714916575997;NA;NA;-0.547131962054782;NA;-0.70794582739633;0.86668775854398;NA;0.592634072738798;1;NA;0.601600574265709;NA;NA;NA;NA;NA
main_27_V1;NA;NA;NA;NA;0.640933060335495;NA;NA;0.62930511793912;NA;NA;NA;0.720743746802689;NA;0.51658715713387;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.706189798916836;NA;NA;NA;0.719971487923857;NA;NA;NA;NA;NA;0.549482540910748;NA;NA;0.82702499619368;0.744145829040714;0.742026811388623;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA
main_28_V1;NA;NA;0.578366601823169;NA;NA;NA;NA;NA;NA;0.556299653106379;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.637298270452402;NA;-0.618163017388426;NA;-0.576233216614209;-0.53995035968896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.749732743439098;NA;NA;NA;NA;NA;NA;NA;NA;0.601600574265709;NA;1;NA;NA;NA;NA;NA
main_29_V1;NA;NA;NA;NA;NA;NA;-0.630852218404472;NA;NA;NA;NA;NA;0.806847947433309;NA;NA;NA;NA;0.503687754915925;NA;NA;NA;0.533689714378946;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.547953057287036;NA;NA;NA;NA;NA;NA;0.523742061331223;NA;NA;NA;1;NA;NA;NA;NA
main_30_V1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.55865430282719;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.50521617023595;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.507427295045229;NA;NA;NA;NA;NA;-0.54488446263601;0.686923315590054;NA;0.683284607681902;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.508410106040865;NA;NA;NA;NA;1;NA;NA;NA
main_31_V1;NA;NA;NA;0.7577137477196;NA;NA;0.636789634413887;0.556200636290934;NA;NA;NA;NA;NA;0.758690845928512;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.571314590580814;0.592930354474225;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.510411178019725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;0.895454317159652;NA
main_32_V1;NA;NA;NA;0.510010712741191;NA;NA;0.612064591953882;0.636851832818532;NA;NA;NA;NA;NA;0.818650621232891;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.533887919743298;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.572732033695329;NA;NA;NA;0.527512511284556;NA;NA;NA;NA;0.581029263871438;NA;NA;NA;NA;NA;NA;0.895454317159652;1;NA
main_33_V1;-0.577183541984806;NA;NA;NA;NA;NA;NA;NA;-0.519803273690179;NA;NA;NA;NA;NA;NA;0.698760157851275;NA;NA;NA;NA;-0.519593655520341;NA;0.769535275481532;NA;NA;0.588174675320185;NA;NA;NA;0.511255781211154;NA;NA;NA;-0.520803530050737;NA;NA;NA;NA;NA;NA;0.876537850699134;0.716806599722848;NA;NA;NA;NA;NA;NA;NA;NA;NA;-0.682512552767269;NA;NA;NA;NA;NA;0.539598742516073;NA;-0.547080123241537;0.573812426887961;NA;NA;NA;NA;NA;NA;NA;NA;1
